date,obs,sim
2008-10-01,13.0,12.85
2008-10-02,12.8,13.34
2008-10-03,12.9,13.46
2008-10-04,13.1,13.88
2008-10-05,13.5,14.21
2008-10-06,13.1,14.1
2008-10-07,13.1,14.34
2008-10-08,12.9,13.91
2008-10-09,12.6,13.97
2008-10-10,13.0,13.64
2008-10-11,12.6,13.45
2008-10-12,12.5,13.52
2008-10-13,12.5,13.36
2008-10-14,12.6,12.71
2008-10-15,13.4,12.72
2008-10-16,13.4,13.7
2008-10-17,15.6,16.07
2008-10-18,14.6,15.26
2008-10-19,13.5,14.63
2008-10-20,13.1,14.32
2008-10-21,12.7,13.88
2008-10-22,12.8,16.03
2008-10-23,14.6,19.47
2008-10-24,15.8,18.91
2008-10-25,15.8,17.29
2008-10-26,15.1,16.43
2008-10-27,14.4,15.99
2008-10-28,14.8,18.43
2008-10-29,18.9,26.36
2008-10-30,31.2,42.05
2008-10-31,36.3,44.31
2008-11-01,34.6,40.98
2008-11-02,33.6,37.89
2008-11-03,33.8,34.56
2008-11-04,36.4,31.83
2008-11-05,38.6,29.32
2008-11-06,36.0,27.25
2008-11-07,32.3,25.37
2008-11-08,29.7,23.86
2008-11-09,26.7,22.46
2008-11-10,24.6,21.28
2008-11-11,22.8,20.81
2008-11-12,21.5,19.89
2008-11-13,20.5,19.35
2008-11-14,19.2,19.0
2008-11-15,17.8,18.54
2008-11-16,17.0,18.07
2008-11-17,16.4,17.93
2008-11-18,16.0,17.6
2008-11-19,15.8,17.54
2008-11-20,15.1,17.53
2008-11-21,15.3,18.97
2008-11-22,17.8,24.92
2008-11-23,24.3,26.29
2008-11-24,26.7,24.42
2008-11-25,25.2,23.14
2008-11-26,24.3,21.91
2008-11-27,22.5,21.31
2008-11-28,21.8,20.8
2008-11-29,20.7,20.47
2008-11-30,20.0,20.42
2008-12-01,19.7,19.99
2008-12-02,19.3,19.55
2008-12-03,18.5,19.01
2008-12-04,17.9,20.66
2008-12-05,19.6,26.61
2008-12-06,27.5,37.44
2008-12-07,41.7,44.16
2008-12-08,42.4,44.33
2008-12-09,37.9,40.14
2008-12-10,34.6,36.44
2008-12-11,33.2,33.48
2008-12-12,31.7,29.58
2008-12-13,30.0,26.19
2008-12-14,28.5,24.23
2008-12-15,27.3,23.29
2008-12-16,26.1,22.55
2008-12-17,25.2,22.15
2008-12-18,24.5,20.65
2008-12-19,24.2,19.89
2008-12-20,26.6,22.76
2008-12-21,40.3,38.94
2008-12-22,56.4,68.59
2008-12-23,72.7,79.14
2008-12-24,72.1,77.93
2008-12-25,66.5,68.82
2008-12-26,59.7,63.09
2008-12-27,53.5,56.99
2008-12-28,47.8,51.39
2008-12-29,43.2,45.99
2008-12-30,40.2,41.6
2008-12-31,36.8,38.27
2009-01-01,35.8,37.32
2009-01-02,34.7,35.8
2009-01-03,32.2,32.86
2009-01-04,29.9,30.86
2009-01-05,27.9,29.64
2009-01-06,26.5,28.55
2009-01-07,25.0,26.86
2009-01-08,23.7,24.89
2009-01-09,22.0,24.12
2009-01-10,20.3,23.69
2009-01-11,19.0,23.0
2009-01-12,17.7,22.43
2009-01-13,16.9,22.02
2009-01-14,17.2,21.33
2009-01-15,17.1,21.11
2009-01-16,17.1,20.64
2009-01-17,17.5,19.58
2009-01-18,17.5,19.05
2009-01-19,18.7,21.98
2009-01-20,31.1,30.7
2009-01-21,35.9,31.52
2009-01-22,31.0,28.4
2009-01-23,27.0,28.59
2009-01-24,52.6,36.25
2009-01-25,59.0,36.46
2009-01-26,41.0,32.41
2009-01-27,34.3,29.97
2009-01-28,29.6,27.67
2009-01-29,27.0,25.76
2009-01-30,24.9,24.41
2009-01-31,23.3,22.93
2009-02-01,22.1,21.77
2009-02-02,21.1,20.93
2009-02-03,20.3,20.76
2009-02-04,19.8,21.05
2009-02-05,19.6,22.03
2009-02-06,20.1,23.8
2009-02-07,19.3,25.79
2009-02-08,20.0,25.65
2009-02-09,19.7,23.71
2009-02-10,23.9,29.37
2009-02-11,49.2,46.55
2009-02-12,50.2,43.55
2009-02-13,34.5,37.76
2009-02-14,29.3,33.77
2009-02-15,26.2,30.81
2009-02-16,24.1,29.34
2009-02-17,23.6,28.56
2009-02-18,23.0,27.49
2009-02-19,21.2,25.7
2009-02-20,20.0,24.38
2009-02-21,19.4,24.79
2009-02-22,20.0,25.64
2009-02-23,21.1,26.41
2009-02-24,23.7,26.1
2009-02-25,23.8,25.59
2009-02-26,22.5,25.97
2009-02-27,25.7,27.18
2009-02-28,36.4,28.67
2009-03-01,39.9,32.42
2009-03-02,43.4,41.5
2009-03-03,62.0,56.89
2009-03-04,72.1,65.65
2009-03-05,70.0,66.97
2009-03-06,73.4,71.25
2009-03-07,69.0,72.65
2009-03-08,61.2,67.19
2009-03-09,63.8,68.39
2009-03-10,80.5,71.85
2009-03-11,84.6,76.55
2009-03-12,87.1,77.27
2009-03-13,78.0,75.91
2009-03-14,80.0,82.73
2009-03-15,87.5,90.86
2009-03-16,90.0,98.42
2009-03-17,93.7,98.46
2009-03-18,95.7,95.83
2009-03-19,96.4,88.85
2009-03-20,91.8,84.15
2009-03-21,84.2,77.85
2009-03-22,76.1,71.05
2009-03-23,70.6,67.04
2009-03-24,71.2,70.53
2009-03-25,81.6,73.11
2009-03-26,81.9,71.19
2009-03-27,81.1,82.5
2009-03-28,95.0,95.79
2009-03-29,118.0,106.57
2009-03-30,142.0,112.93
2009-03-31,137.0,103.05
2009-04-01,116.0,97.52
2009-04-02,107.0,94.61
2009-04-03,105.0,93.15
2009-04-04,113.0,87.37
2009-04-05,113.0,84.65
2009-04-06,108.0,79.92
2009-04-07,104.0,76.0
2009-04-08,99.0,71.96
2009-04-09,92.4,69.3
2009-04-10,86.5,65.23
2009-04-11,80.3,62.44
2009-04-12,74.1,58.9
2009-04-13,68.7,56.15
2009-04-14,63.5,53.37
2009-04-15,59.5,51.72
2009-04-16,55.0,47.85
2009-04-17,52.0,46.56
2009-04-18,50.2,45.93
2009-04-19,47.7,43.86
2009-04-20,43.7,41.44
2009-04-21,39.9,39.8
2009-04-22,37.8,38.25
2009-04-23,35.1,36.82
2009-04-24,33.6,34.79
2009-04-25,31.1,33.58
2009-04-26,30.0,32.79
2009-04-27,28.3,31.56
2009-04-28,26.7,30.49
2009-04-29,27.4,29.84
2009-04-30,28.2,30.67
2009-05-01,26.7,30.66
2009-05-02,25.4,27.65
2009-05-03,25.4,28.54
2009-05-04,28.1,32.72
2009-05-05,28.4,32.84
2009-05-06,26.1,29.95
2009-05-07,24.0,28.85
2009-05-08,23.6,27.47
2009-05-09,27.5,31.4
2009-05-10,30.0,34.47
2009-05-11,28.3,35.41
2009-05-12,28.6,35.33
2009-05-13,31.5,37.57
2009-05-14,42.6,48.18
2009-05-15,55.1,53.0
2009-05-16,59.8,57.69
2009-05-17,51.6,54.18
2009-05-18,46.1,49.18
2009-05-19,41.9,46.78
2009-05-20,37.5,41.68
2009-05-21,34.2,38.59
2009-05-22,39.9,48.72
2009-05-23,44.5,51.75
2009-05-24,39.9,44.14
2009-05-25,41.1,42.54
2009-05-26,38.8,42.74
2009-05-27,69.5,61.08
2009-05-28,75.1,63.56
2009-05-29,58.9,57.24
2009-05-30,50.1,50.01
2009-05-31,44.0,45.42
2009-06-01,39.9,41.52
2009-06-02,36.8,38.49
2009-06-03,35.1,35.88
2009-06-04,32.6,33.75
2009-06-05,31.0,31.19
2009-06-06,30.5,28.76
2009-06-07,31.9,30.15
2009-06-08,30.1,29.72
2009-06-09,29.6,30.08
2009-06-10,31.0,30.21
2009-06-11,28.8,28.51
2009-06-12,28.6,27.8
2009-06-13,26.6,25.7
2009-06-14,25.1,24.71
2009-06-15,25.6,24.73
2009-06-16,26.4,27.35
2009-06-17,26.6,25.85
2009-06-18,24.6,22.97
2009-06-19,23.9,23.81
2009-06-20,28.0,25.29
2009-06-21,25.6,25.49
2009-06-22,25.6,24.69
2009-06-23,27.9,25.47
2009-06-24,32.5,29.81
2009-06-25,30.8,29.7
2009-06-26,28.1,27.31
2009-06-27,34.6,31.96
2009-06-28,49.1,46.3
2009-06-29,52.4,44.2
2009-06-30,40.5,36.83
2009-07-01,34.6,33.66
2009-07-02,34.1,31.72
2009-07-03,35.9,31.79
2009-07-04,44.9,35.2
2009-07-05,46.8,37.42
2009-07-06,50.4,41.29
2009-07-07,70.9,41.19
2009-07-08,64.9,36.64
2009-07-09,53.4,33.48
2009-07-10,47.3,32.02
2009-07-11,41.3,29.96
2009-07-12,37.0,27.68
2009-07-13,34.5,26.58
2009-07-14,32.7,28.21
2009-07-15,51.5,47.49
2009-07-16,92.7,57.18
2009-07-17,84.6,57.39
2009-07-18,111.0,82.23
2009-07-19,148.0,89.52
2009-07-20,161.0,76.58
2009-07-21,124.0,66.74
2009-07-22,95.3,56.27
2009-07-23,79.5,51.04
2009-07-24,73.9,48.49
2009-07-25,65.2,47.38
2009-07-26,56.6,43.01
2009-07-27,49.3,37.47
2009-07-28,57.9,41.86
2009-07-29,54.9,41.6
2009-07-30,44.7,35.59
2009-07-31,39.0,33.58
2009-08-01,35.8,31.3
2009-08-02,33.7,28.41
2009-08-03,35.3,30.24
2009-08-04,34.1,30.51
2009-08-05,30.7,26.8
2009-08-06,28.5,25.4
2009-08-07,27.3,24.59
2009-08-08,26.4,23.57
2009-08-09,27.1,26.1
2009-08-10,27.3,27.73
2009-08-11,28.1,27.45
2009-08-12,26.9,25.08
2009-08-13,25.2,23.28
2009-08-14,30.8,25.86
2009-08-15,28.1,25.69
2009-08-16,25.3,22.66
2009-08-17,24.2,22.23
2009-08-18,24.1,23.18
2009-08-19,23.2,23.1
2009-08-20,21.0,21.5
2009-08-21,20.5,20.79
2009-08-22,19.9,20.94
2009-08-23,20.2,19.25
2009-08-24,19.5,18.85
2009-08-25,19.3,19.53
2009-08-26,21.0,21.57
2009-08-27,20.8,20.75
2009-08-28,20.9,19.32
2009-08-29,21.7,18.34
2009-08-30,21.0,17.74
2009-08-31,20.7,17.96
2009-09-01,20.4,17.45
2009-09-02,20.2,17.61
2009-09-03,23.3,19.08
2009-09-04,24.2,20.09
2009-09-05,23.2,20.59
2009-09-06,22.0,19.52
2009-09-07,20.7,18.55
2009-09-08,19.7,18.21
2009-09-09,18.8,17.58
2009-09-10,18.7,17.27
2009-09-11,18.5,16.8
2009-09-12,18.2,16.96
2009-09-13,18.0,15.5
2009-09-14,18.0,15.09
2009-09-15,18.5,15.44
2009-09-16,17.9,15.01
2009-09-17,18.2,15.79
2009-09-18,19.1,16.87
2009-09-19,18.5,15.79
2009-09-20,19.3,17.33
2009-09-21,22.0,18.55
2009-09-22,19.5,17.07
2009-09-23,18.1,16.74
2009-09-24,17.5,16.36
2009-09-25,17.3,15.8
2009-09-26,16.8,15.16
2009-09-27,16.5,14.99
2009-09-28,16.4,14.92
2009-09-29,16.3,14.73
2009-09-30,16.0,14.53
2009-10-01,15.9,14.32
2009-10-02,16.0,14.06
2009-10-03,15.9,13.77
2009-10-04,15.6,13.22
2009-10-05,15.2,13.61
2009-10-06,15.4,13.76
2009-10-07,15.6,13.39
2009-10-08,15.7,14.38
2009-10-09,19.6,19.1
2009-10-10,21.7,19.05
2009-10-11,25.1,21.86
2009-10-12,24.5,25.66
2009-10-13,24.1,26.05
2009-10-14,23.6,25.1
2009-10-15,21.6,23.12
2009-10-16,20.1,21.18
2009-10-17,20.3,22.73
2009-10-18,22.7,24.52
2009-10-19,26.3,23.52
2009-10-20,24.9,22.33
2009-10-21,23.7,21.71
2009-10-22,22.3,20.92
2009-10-23,21.6,20.47
2009-10-24,22.3,20.63
2009-10-25,21.4,20.54
2009-10-26,20.5,20.62
2009-10-27,19.7,20.17
2009-10-28,19.2,19.47
2009-10-29,18.8,18.45
2009-10-30,18.4,17.83
2009-10-31,18.0,17.52
2009-11-01,17.7,17.12
2009-11-02,18.9,18.7
2009-11-03,21.0,22.82
2009-11-04,20.2,26.86
2009-11-05,19.6,27.4
2009-11-06,19.3,24.85
2009-11-07,19.5,23.28
2009-11-08,18.7,22.36
2009-11-09,19.3,23.04
2009-11-10,22.0,24.46
2009-11-11,21.1,24.28
2009-11-12,20.2,23.57
2009-11-13,19.9,23.91
2009-11-14,19.8,24.68
2009-11-15,20.4,26.44
2009-11-16,23.7,31.71
2009-11-17,29.0,34.61
2009-11-18,29.8,34.35
2009-11-19,29.6,31.84
2009-11-20,27.5,29.16
2009-11-21,25.6,27.1
2009-11-22,24.3,25.56
2009-11-23,22.8,25.02
2009-11-24,21.4,26.96
2009-11-25,22.9,29.27
2009-11-26,26.5,27.89
2009-11-27,26.7,26.41
2009-11-28,25.6,24.84
2009-11-29,24.3,23.91
2009-11-30,24.6,25.67
2009-12-01,29.5,35.31
2009-12-02,35.0,41.03
2009-12-03,33.1,40.43
2009-12-04,32.6,41.05
2009-12-05,32.2,40.03
2009-12-06,30.8,37.54
2009-12-07,29.6,40.47
2009-12-08,35.3,51.15
2009-12-09,48.0,58.61
2009-12-10,55.1,54.63
2009-12-11,52.3,54.23
2009-12-12,57.0,58.34
2009-12-13,55.8,58.86
2009-12-14,50.7,54.25
2009-12-15,45.4,50.35
2009-12-16,41.7,46.04
2009-12-17,38.4,42.5
2009-12-18,35.8,40.03
2009-12-19,33.3,37.61
2009-12-20,30.1,35.26
2009-12-21,28.4,32.75
2009-12-22,27.8,40.81
2009-12-23,34.4,59.02
2009-12-24,41.4,64.38
2009-12-25,41.1,65.64
2009-12-26,49.4,68.36
2009-12-27,56.9,63.11
2009-12-28,51.3,57.65
2009-12-29,46.6,54.98
2009-12-30,52.1,65.32
2009-12-31,83.4,82.75
2010-01-01,116.0,96.62
2010-01-02,128.0,97.72
2010-01-03,117.0,96.02
2010-01-04,92.7,81.68
2010-01-05,80.1,71.85
2010-01-06,72.6,63.66
2010-01-07,65.4,57.55
2010-01-08,59.5,52.54
2010-01-09,54.8,50.03
2010-01-10,50.7,46.78
2010-01-11,47.3,42.35
2010-01-12,44.3,40.08
2010-01-13,41.7,37.46
2010-01-14,40.2,34.69
2010-01-15,37.5,33.19
2010-01-16,36.1,31.61
2010-01-17,37.2,34.31
2010-01-18,43.8,36.69
2010-01-19,47.2,34.04
2010-01-20,41.9,32.32
2010-01-21,39.2,31.17
2010-01-22,36.3,30.38
2010-01-23,34.4,28.43
2010-01-24,33.0,27.69
2010-01-25,31.7,26.94
2010-01-26,30.8,25.8
2010-01-27,29.7,24.89
2010-01-28,28.7,23.96
2010-01-29,28.3,24.35
2010-01-30,27.9,23.31
2010-01-31,27.6,23.72
2010-02-01,26.2,23.06
2010-02-02,25.4,24.49
2010-02-03,25.0,25.83
2010-02-04,27.4,28.33
2010-02-05,27.7,28.76
2010-02-06,29.8,31.67
2010-02-07,33.0,34.6
2010-02-08,32.6,33.14
2010-02-09,30.3,31.98
2010-02-10,28.9,29.95
2010-02-11,27.8,28.02
2010-02-12,26.9,25.3
2010-02-13,25.7,24.48
2010-02-14,24.8,24.04
2010-02-15,24.3,24.24
2010-02-16,23.5,23.87
2010-02-17,23.2,23.26
2010-02-18,23.0,24.16
2010-02-19,24.5,26.41
2010-02-20,27.4,27.64
2010-02-21,28.0,27.91
2010-02-22,28.3,28.93
2010-02-23,32.5,33.89
2010-02-24,45.0,43.31
2010-02-25,61.9,56.15
2010-02-26,84.6,74.06
2010-02-27,124.0,86.84
2010-02-28,143.0,84.4
2010-03-01,130.0,88.23
2010-03-02,131.0,77.3
2010-03-03,120.0,76.83
2010-03-04,106.0,68.72
2010-03-05,92.2,66.2
2010-03-06,81.7,59.36
2010-03-07,74.2,58.83
2010-03-08,67.2,55.36
2010-03-09,62.4,50.54
2010-03-10,58.4,47.13
2010-03-11,55.2,43.18
2010-03-12,52.4,42.67
2010-03-13,49.7,38.19
2010-03-14,47.0,37.4
2010-03-15,44.7,38.27
2010-03-16,47.0,40.97
2010-03-17,48.8,44.48
2010-03-18,49.0,46.13
2010-03-19,47.7,54.33
2010-03-20,48.2,62.62
2010-03-21,54.2,73.87
2010-03-22,72.5,79.41
2010-03-23,90.1,74.27
2010-03-24,84.9,69.27
2010-03-25,77.0,66.4
2010-03-26,71.7,63.06
2010-03-27,69.1,61.56
2010-03-28,68.8,59.73
2010-03-29,67.4,59.8
2010-03-30,71.5,58.99
2010-03-31,70.5,54.41
2010-04-01,66.3,52.12
2010-04-02,62.9,49.92
2010-04-03,58.1,45.19
2010-04-04,55.1,45.76
2010-04-05,53.7,44.36
2010-04-06,49.8,42.37
2010-04-07,48.7,40.7
2010-04-08,45.1,40.09
2010-04-09,42.7,38.53
2010-04-10,40.3,36.77
2010-04-11,38.6,34.84
2010-04-12,37.2,33.09
2010-04-13,36.2,31.84
2010-04-14,35.2,30.27
2010-04-15,34.8,32.12
2010-04-16,33.5,32.06
2010-04-17,31.6,30.21
2010-04-18,29.4,28.65
2010-04-19,28.5,28.44
2010-04-20,27.3,27.06
2010-04-21,26.3,27.0
2010-04-22,25.7,25.47
2010-04-23,24.8,24.6
2010-04-24,24.0,24.47
2010-04-25,23.0,23.97
2010-04-26,22.6,23.27
2010-04-27,22.6,23.86
2010-04-28,21.8,22.91
2010-04-29,21.1,22.11
2010-04-30,21.2,21.23
2010-05-01,23.5,22.95
2010-05-02,28.3,26.93
2010-05-03,34.6,31.95
2010-05-04,32.6,34.51
2010-05-05,31.3,34.61
2010-05-06,31.7,35.16
2010-05-07,42.1,43.98
2010-05-08,55.1,49.29
2010-05-09,52.8,44.82
2010-05-10,51.7,45.88
2010-05-11,54.9,47.8
2010-05-12,58.8,47.11
2010-05-13,54.8,50.11
2010-05-14,65.3,58.07
2010-05-15,82.9,59.64
2010-05-16,70.2,55.07
2010-05-17,63.1,50.4
2010-05-18,56.4,46.57
2010-05-19,52.6,43.64
2010-05-20,51.5,43.48
2010-05-21,48.6,42.66
2010-05-22,43.5,39.65
2010-05-23,40.3,37.8
2010-05-24,37.7,36.05
2010-05-25,35.2,34.57
2010-05-26,33.1,32.2
2010-05-27,32.0,31.72
2010-05-28,36.9,32.82
2010-05-29,35.4,36.05
2010-05-30,34.4,38.47
2010-05-31,41.8,45.05
2010-06-01,41.8,43.2
2010-06-02,39.3,39.67
2010-06-03,40.1,39.53
2010-06-04,46.1,43.73
2010-06-05,37.5,43.64
2010-06-06,33.3,38.81
2010-06-07,33.7,39.11
2010-06-08,31.6,37.73
2010-06-09,28.7,34.73
2010-06-10,27.1,32.68
2010-06-11,25.9,30.45
2010-06-12,25.4,28.59
2010-06-13,25.3,28.35
2010-06-14,27.2,29.34
2010-06-15,27.1,28.99
2010-06-16,26.3,28.01
2010-06-17,28.2,38.33
2010-06-18,73.8,73.9
2010-06-19,134.0,94.94
2010-06-20,115.0,99.34
2010-06-21,93.0,87.06
2010-06-22,72.1,73.08
2010-06-23,60.3,63.63
2010-06-24,53.1,56.45
2010-06-25,46.8,52.26
2010-06-26,42.0,48.29
2010-06-27,38.0,44.62
2010-06-28,35.2,41.57
2010-06-29,32.9,38.96
2010-06-30,31.1,37.62
2010-07-01,31.0,36.27
2010-07-02,29.9,33.77
2010-07-03,28.7,31.48
2010-07-04,29.2,35.81
2010-07-05,43.4,38.03
2010-07-06,37.9,32.5
2010-07-07,33.5,28.16
2010-07-08,29.9,26.27
2010-07-09,28.4,26.03
2010-07-10,27.3,25.26
2010-07-11,26.4,24.18
2010-07-12,28.1,25.33
2010-07-13,28.8,25.98
2010-07-14,26.0,22.85
2010-07-15,29.7,25.25
2010-07-16,29.7,25.7
2010-07-17,28.4,24.02
2010-07-18,29.4,24.7
2010-07-19,26.5,21.33
2010-07-20,24.8,20.34
2010-07-21,23.0,19.8
2010-07-22,22.4,21.23
2010-07-23,31.0,30.63
2010-07-24,55.0,38.56
2010-07-25,42.3,35.84
2010-07-26,33.1,31.56
2010-07-27,37.2,35.98
2010-07-28,39.2,35.65
2010-07-29,36.2,36.7
2010-07-30,39.3,39.6
2010-07-31,39.9,36.62
2010-08-01,34.1,32.57
2010-08-02,33.2,32.58
2010-08-03,40.3,36.68
2010-08-04,38.0,34.69
2010-08-05,34.5,34.66
2010-08-06,54.8,44.14
2010-08-07,48.1,47.19
2010-08-08,38.5,41.06
2010-08-09,44.0,41.87
2010-08-10,36.9,38.24
2010-08-11,32.4,33.4
2010-08-12,31.0,34.11
2010-08-13,34.1,34.72
2010-08-14,32.5,35.46
2010-08-15,31.3,38.45
2010-08-16,37.0,39.59
2010-08-17,43.9,37.73
2010-08-18,34.8,37.21
2010-08-19,31.8,33.68
2010-08-20,28.8,31.65
2010-08-21,27.1,29.24
2010-08-22,25.0,27.96
2010-08-23,23.8,26.58
2010-08-24,23.8,27.44
2010-08-25,24.7,27.48
2010-08-26,23.4,26.4
2010-08-27,22.3,28.22
2010-08-28,28.2,37.39
2010-08-29,38.0,38.79
2010-08-30,39.2,40.16
2010-08-31,49.1,48.77
2010-09-01,48.3,50.57
2010-09-02,46.2,43.17
2010-09-03,41.9,38.56
2010-09-04,38.5,34.62
2010-09-05,33.3,31.95
2010-09-06,30.0,29.2
2010-09-07,27.8,27.78
2010-09-08,26.6,27.95
2010-09-09,26.8,27.87
2010-09-10,25.5,26.9
2010-09-11,23.3,25.4
2010-09-12,21.8,24.19
2010-09-13,26.7,27.37
2010-09-14,28.6,27.61
2010-09-15,26.6,24.74
2010-09-16,25.1,24.38
2010-09-17,23.9,23.25
2010-09-18,23.5,22.32
2010-09-19,22.4,21.21
2010-09-20,22.0,20.9
2010-09-21,21.1,20.57
2010-09-22,20.6,20.17
2010-09-23,20.1,19.9
2010-09-24,19.6,19.38
2010-09-25,24.6,24.17
2010-09-26,46.3,33.99
2010-09-27,41.6,34.93
2010-09-28,33.3,30.8
2010-09-29,29.0,28.4
2010-09-30,26.8,26.61
2010-10-01,25.7,26.19
2010-10-02,25.3,25.46
2010-10-03,24.1,24.55
2010-10-04,23.1,23.24
2010-10-05,22.4,23.23
2010-10-06,22.2,23.05
2010-10-07,21.2,22.3
2010-10-08,20.2,21.15
2010-10-09,20.0,21.2
2010-10-10,19.6,20.39
2010-10-11,19.1,19.42
2010-10-12,18.8,18.9
2010-10-13,18.4,18.42
2010-10-14,18.0,17.99
2010-10-15,17.7,17.7
2010-10-16,17.9,17.98
2010-10-17,19.0,18.81
2010-10-18,19.2,20.02
2010-10-19,18.6,19.89
2010-10-20,18.3,21.7
2010-10-21,19.5,24.09
2010-10-22,19.2,22.71
2010-10-23,19.0,22.42
2010-10-24,19.7,24.15
2010-10-25,21.2,25.17
2010-10-26,21.1,23.11
2010-10-27,21.7,21.96
2010-10-28,21.1,21.29
2010-10-29,20.2,21.62
2010-10-30,19.2,20.93
2010-10-31,19.1,20.53
2010-11-01,18.9,20.05
2010-11-02,18.3,19.16
2010-11-03,18.2,18.73
2010-11-04,18.0,18.02
2010-11-05,17.4,17.96
2010-11-06,17.2,17.61
2010-11-07,17.1,17.87
2010-11-08,18.6,18.4
2010-11-09,18.6,18.74
2010-11-10,18.0,18.27
2010-11-11,17.6,18.75
2010-11-12,18.8,21.83
2010-11-13,20.2,24.33
2010-11-14,19.6,22.98
2010-11-15,19.7,23.11
2010-11-16,23.2,29.01
2010-11-17,37.1,33.44
2010-11-18,43.0,32.22
2010-11-19,38.0,29.91
2010-11-20,33.7,27.81
2010-11-21,31.0,26.27
2010-11-22,31.0,26.77
2010-11-23,37.3,29.35
2010-11-24,36.6,28.57
2010-11-25,31.9,27.96
2010-11-26,29.3,28.81
2010-11-27,27.5,28.01
2010-11-28,26.0,26.44
2010-11-29,25.0,26.89
2010-11-30,24.0,25.36
2010-12-01,23.1,24.3
2010-12-02,22.8,25.74
2010-12-03,22.1,23.89
2010-12-04,21.2,23.17
2010-12-05,20.3,23.1
2010-12-06,24.8,29.85
2010-12-07,82.7,86.47
2010-12-08,138.0,158.85
2010-12-09,195.0,200.33
2010-12-10,219.0,196.83
2010-12-11,196.0,146.41
2010-12-12,146.0,119.27
2010-12-13,117.0,98.2
2010-12-14,101.0,88.34
2010-12-15,89.7,77.52
2010-12-16,80.7,73.61
2010-12-17,74.0,66.13
2010-12-18,69.3,61.97
2010-12-19,64.6,55.01
2010-12-20,62.9,56.19
2010-12-21,71.1,70.76
2010-12-22,88.3,92.06
2010-12-23,111.0,110.79
2010-12-24,119.0,112.98
2010-12-25,112.0,105.99
2010-12-26,102.0,99.97
2010-12-27,90.8,86.47
2010-12-28,83.1,80.63
2010-12-29,77.1,74.55
2010-12-30,72.6,68.03
2010-12-31,68.7,62.11
2011-01-01,65.4,57.9
2011-01-02,62.4,54.46
2011-01-03,59.1,50.9
2011-01-04,56.1,48.47
2011-01-05,53.6,46.34
2011-01-06,51.8,44.68
2011-01-07,65.0,53.71
2011-01-08,92.1,83.78
2011-01-09,128.0,109.83
2011-01-10,156.0,124.83
2011-01-11,171.0,125.93
2011-01-12,164.0,113.24
2011-01-13,150.0,118.73
2011-01-14,143.0,128.93
2011-01-15,153.0,131.76
2011-01-16,158.0,125.43
2011-01-17,144.0,109.52
2011-01-18,126.0,97.71
2011-01-19,112.0,88.54
2011-01-20,102.0,82.76
2011-01-21,93.7,77.75
2011-01-22,86.0,71.98
2011-01-23,79.9,65.47
2011-01-24,74.9,60.18
2011-01-25,71.3,57.77
2011-01-26,68.4,55.12
2011-01-27,65.4,53.32
2011-01-28,63.5,49.78
2011-01-29,60.2,47.51
2011-01-30,57.2,45.36
2011-01-31,54.8,43.34
2011-02-01,52.5,42.3
2011-02-02,50.0,39.68
2011-02-03,48.0,38.04
2011-02-04,46.6,37.68
2011-02-05,48.4,37.86
2011-02-06,49.5,38.63
2011-02-07,49.5,39.41
2011-02-08,47.2,39.17
2011-02-09,45.3,38.81
2011-02-10,43.9,38.1
2011-02-11,42.9,39.13
2011-02-12,41.7,40.26
2011-02-13,40.9,38.5
2011-02-14,40.2,38.19
2011-02-15,39.5,36.22
2011-02-16,39.1,35.36
2011-02-17,38.2,33.95
2011-02-18,37.6,32.64
2011-02-19,37.0,31.3
2011-02-20,36.4,30.68
2011-02-21,37.5,31.19
2011-02-22,37.8,30.76
2011-02-23,36.4,28.72
2011-02-24,35.3,28.08
2011-02-25,35.6,29.55
2011-02-26,36.6,29.66
2011-02-27,37.4,30.19
2011-02-28,38.4,32.33
2011-03-01,37.7,32.66
2011-03-02,36.5,31.71
2011-03-03,35.5,30.75
2011-03-04,34.3,29.67
2011-03-05,33.4,29.22
2011-03-06,32.7,28.37
2011-03-07,31.9,28.05
2011-03-08,31.3,27.36
2011-03-09,30.9,27.99
2011-03-10,30.3,28.44
2011-03-11,30.0,28.67
2011-03-12,29.6,28.02
2011-03-13,29.3,27.89
2011-03-14,28.8,29.06
2011-03-15,28.6,28.42
2011-03-16,28.0,27.45
2011-03-17,29.2,29.42
2011-03-18,30.2,32.04
2011-03-19,30.5,32.29
2011-03-20,32.2,32.92
2011-03-21,32.2,31.73
2011-03-22,31.4,30.33
2011-03-23,30.0,30.04
2011-03-24,29.2,29.6
2011-03-25,28.5,29.44
2011-03-26,28.0,28.19
2011-03-27,28.4,28.28
2011-03-28,29.9,29.83
2011-03-29,29.0,30.99
2011-03-30,28.4,28.49
2011-03-31,27.7,28.22
2011-04-01,27.8,29.06
2011-04-02,26.6,29.43
2011-04-03,25.9,26.93
2011-04-04,27.9,30.63
2011-04-05,32.9,34.5
2011-04-06,32.3,30.95
2011-04-07,30.3,30.29
2011-04-08,29.3,28.01
2011-04-09,27.8,26.7
2011-04-10,26.8,25.3
2011-04-11,26.0,24.7
2011-04-12,25.2,23.43
2011-04-13,25.3,24.05
2011-04-14,25.0,23.67
2011-04-15,24.4,22.2
2011-04-16,23.5,21.46
2011-04-17,23.1,20.92
2011-04-18,22.5,20.56
2011-04-19,22.3,20.47
2011-04-20,22.2,20.39
